permno,ticker,comnam,rtype,ptype,psub,date,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1996-10-31,1996-10-31,1996m10,0.0145,26.25,609.02625,631.562,103.414,32.694,438.87,0.27097893,0.015460081,0.07739383,0.0680604654588304,0.7206093253241342,0.3333862023043421
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1996-11-29,1996-11-29,1996m11,0.0655,27.5,638.0275,631.562,103.414,32.694,438.87,0.27097893,0.015460081,0.07739383,0.0680604654588304,0.687854355991219,0.35116775842563
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1996-12-31,1996-12-31,1996m12,0.0773,29.625,687.35925,631.562,103.414,32.694,438.87,0.27097893,0.015460081,0.07739383,0.0680604654588304,0.6384870722510645,0.3196105239691228
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-01-31,1997-01-31,1997m1,-0.0591,27.875,773.9215,699.432,105.496,32.502,436.996,0.33814296,0.015486852,0.06716736,0.0680604654588304,0.5646515857193082,0.1909986090437757
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-02-28,1997-02-28,1997m2,0.0213,28.0,777.392,699.432,105.496,32.502,436.996,0.33814296,0.015486852,0.06716736,0.0680604654588304,0.5621308197116328,0.1832748684281622
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-03-31,1997-03-31,1997m3,-0.0134,27.625,769.38385,699.432,105.496,32.502,436.996,0.33814296,0.015486852,0.06716736,0.0680604654588304,0.5679817531882452,0.2082117031008907
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-04-30,1997-04-30,1997m4,-0.0498,26.25,731.08875,804.483,111.003,32.785,498.511,0.3390886,0.012496225,0.06008828,0.0680604654588304,0.6818747878805754,0.2526505526499501
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-05-30,1997-05-30,1997m5,0.085,28.0,779.828,804.483,111.003,32.785,498.511,0.3390886,0.012496225,0.06008828,0.0680604654588304,0.6392576136380395,0.336121687821843
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-06-30,1997-06-30,1997m6,0.0,28.0,775.376,804.483,111.003,32.785,498.511,0.3390886,0.012496225,0.06008828,0.0657658507033947,0.6429280585523991,0.3208636778763284
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-07-31,1997-07-31,1997m7,0.0112,28.3125,784.0297,818.155,118.036,34.67,554.014,0.28121933,0.013949679,0.065791935,0.0657658507033947,0.7066236670876088,0.3110677569899319
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-08-29,1997-08-29,1997m8,-0.0095,27.5625,763.2056,818.155,118.036,34.67,554.014,0.28121933,0.013949679,0.065791935,0.0657658507033947,0.7259039489531819,0.3037287396581315
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-09-30,1997-09-30,1997m9,0.0612,29.25,809.9325,818.155,118.036,34.67,554.014,0.28121933,0.013949679,0.065791935,0.0657658507033947,0.6840248749751138,0.3380687739107968
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-10-31,1997-10-31,1997m10,-0.0342,28.25,782.2425,879.722,125.807,37.728,550.478,0.27274412,0.039628427,0.066011764,0.0657658507033947,0.7037178718156454,0.3635583013899773
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-11-28,1997-11-28,1997m11,-0.0073,27.5625,783.46405,879.722,125.807,37.728,550.478,0.27274412,0.039628427,0.066011764,0.0657658507033947,0.7026206480833318,0.3677197783040348
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1997-12-31,1997-12-31,1997m12,0.0522,29.0,824.325,879.722,125.807,37.728,550.478,0.27274412,0.039628427,0.066011764,0.0657658507033947,0.6677924694067874,0.3326073631195768
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-01-30,1998-01-30,1998m1,-0.0151,28.5625,811.88904,920.419,134.966,40.521,566.879,0.28020826,0.016167637,0.07327641,0.0657658507033947,0.6982222750664442,0.3316865996102184
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-02-27,1998-02-27,1998m2,-0.0073,27.875,792.34686,920.419,134.966,40.521,566.879,0.28020826,0.016167637,0.07327641,0.0657658507033947,0.7154430038236883,0.3043508643448385
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-03-31,1998-03-31,1998m3,0.009,28.125,801.0,920.419,134.966,40.521,566.879,0.28020826,0.016167637,0.07327641,0.0657658507033947,0.7077141427219881,0.2975462182295491
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-04-30,1998-04-30,1998m4,0.0,28.125,801.0,955.488,141.915,42.311,562.731,0.3108056,0.014941056,0.08196126,0.0657658507033947,0.7025356030791589,0.2956587402731032
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-05-29,1998-05-29,1998m5,0.0374,28.6875,817.0774,955.488,141.915,42.311,562.731,0.3108056,0.014941056,0.08196126,0.0657658507033947,0.6887120305667579,0.258009348217628
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-06-30,1998-06-30,1998m6,-0.0327,27.75,790.3755,955.488,141.915,42.311,562.731,0.3108056,0.014941056,0.08196126,0.0751886780717607,0.7119793288967159,0.279733076778548
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-07-31,1998-07-31,1998m7,-0.009,27.5,783.255,981.899,147.509,43.482,559.549,0.3371192,0.021681456,0.08066104,0.0751886780717607,0.7143893256097551,0.2820090854858427
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-08-31,1998-08-31,1998m8,-0.0913,24.5,699.132,981.899,147.509,43.482,559.549,0.3371192,0.021681456,0.08066104,0.0751886780717607,0.8003481620501832,0.361397417361459
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-09-30,1998-09-30,1998m9,0.0587,25.9375,740.1525,981.899,147.509,43.482,559.549,0.3371192,0.021681456,0.08066104,0.0751886780717607,0.7559915169245105,0.3723230800501451
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-10-30,1998-10-30,1998m10,0.0386,26.9375,768.6885,991.174,151.916,43.962,557.276,0.3467716,0.014551431,0.085225195,0.0751886780717607,0.7249698687785266,0.3770126034373708
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-11-30,1998-11-30,1998m11,-0.005,26.3125,752.5375,991.174,151.916,43.962,557.276,0.3467716,0.014551431,0.085225195,0.0751886780717607,0.7405292108055246,0.3546570071188702
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1998-12-31,1998-12-31,1998m12,-0.019,25.8125,738.2375,991.174,151.916,43.962,557.276,0.3467716,0.014551431,0.085225195,0.0751886780717607,0.7548736022981256,0.3523520807203044
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-01-29,1999-01-29,1999m1,-0.0145,25.4375,727.5125,1044.232,156.387,43.934,555.641,0.37176126,0.018373312,0.08230834,0.0751886780717607,0.7637545625826876,0.3333598477041038
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-02-26,1999-02-26,1999m2,-0.0078,24.75,707.85,1044.232,156.387,43.934,555.641,0.37176126,0.018373312,0.08230834,0.0751886780717607,0.7849699670988733,0.3328780904219217
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-03-31,1999-03-31,1999m3,0.0202,25.25,727.83124,1044.232,156.387,43.934,555.641,0.37176126,0.018373312,0.08230834,0.0751886780717607,0.7634200801503611,0.3314443161273386
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-04-30,1999-04-30,1999m4,0.0668,26.9375,776.47345,1153.907,160.685,44.734,555.639,0.36929926,0.014158853,0.07358479,0.0751886780717607,0.7155930263883383,0.355729955569847
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-05-28,1999-05-28,1999m5,0.0278,27.1875,785.5012,1153.907,160.685,44.734,555.639,0.36929926,0.014158853,0.07358479,0.0751886780717607,0.7073686732526284,0.3578186873557715
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-06-30,1999-06-30,1999m6,-0.0023,27.125,783.6955,1153.907,160.685,44.734,555.639,0.36929926,0.014158853,0.07358479,0.0805091075320487,0.7089985549882336,0.3328505454040549
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-07-30,1999-07-30,1999m7,-0.0046,27.0,780.084,1167.955,163.449,45.261,550.077,0.39141148,0.015376449,0.076091975,0.0805091075320487,0.7051510175406591,0.3324283964004578
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-08-31,1999-08-31,1999m8,-0.0463,25.25,731.24,1167.955,163.449,45.261,550.077,0.39141148,0.015376449,0.076091975,0.0805091075320487,0.7522523745517032,0.3521919727265005
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-09-30,1999-09-30,1999m9,-0.0198,24.75,716.76,1167.955,163.449,45.261,550.077,0.39141148,0.015376449,0.076091975,0.0805091075320487,0.7674493922194144,0.3593740786107013
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-10-29,1999-10-29,1999m10,-0.0455,23.625,684.18,1206.645,167.931,47.064,547.588,0.41049936,0.0143646225,0.07099934,0.0805091075320487,0.8003566498513731,0.3552901382394024
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-11-30,1999-11-30,1999m11,-0.0344,22.3125,647.5087,1206.645,167.931,47.064,547.588,0.41049936,0.0143646225,0.07099934,0.0805091075320487,0.8456843443355978,0.2884851955212082
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,1999-12-31,1999-12-31,1999m12,0.0392,23.1875,672.90125,1206.645,167.931,47.064,547.588,0.41049936,0.0143646225,0.07099934,0.0805091075320487,0.8137717275682167,0.3092874069828143
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-01-31,2000-01-31,2000m1,-0.0404,22.25,645.695,1263.299,171.885,49.288,546.286,0.43307483,0.018853018,0.07160933,0.0805091075320487,0.8460434272252185,0.287996687451768
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-02-29,2000-02-29,2000m2,0.0843,23.625,685.5975,1263.299,171.885,49.288,546.286,0.43307483,0.018853018,0.07160933,0.0805091075320487,0.7968028044766609,0.3209623450621003
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-03-31,2000-03-31,2000m3,0.1058,26.125,760.2375,1263.299,171.885,49.288,546.286,0.43307483,0.018853018,0.07160933,0.0805091075320487,0.7185728285465891,0.3074658378863191
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-04-28,2000-04-28,2000m4,0.0024,26.1875,768.0008,1153.226,175.98,51.771,547.631,0.37663823,0.016311634,0.07775406,0.0805091075320487,0.713060419379846,0.2934182909466986
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-05-31,2000-05-31,2000m5,-0.1046,22.9375,669.408,1153.226,175.98,51.771,547.631,0.37663823,0.016311634,0.07775406,0.0805091075320487,0.818082516858646,0.3336060964439836
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-06-30,2000-06-30,2000m6,-0.0191,22.5,656.64,1153.226,175.98,51.771,547.631,0.37663823,0.016311634,0.07775406,0.0925312847519589,0.8339896769086752,0.3182463503339666
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-07-31,2000-07-31,2000m7,0.0611,23.875,696.768,1170.255,181.605,46.99,544.016,0.39062425,0.017479096,0.07847862,0.0925312847519589,0.7807706312731606,0.303553040339467
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-08-31,2000-08-31,2000m8,0.0187,23.8125,708.2552,1170.255,181.605,46.99,544.016,0.39062425,0.017479096,0.07847862,0.0925312847519589,0.7681073161372892,0.3014418103344432
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-09-29,2000-09-29,2000m9,-0.0525,22.5625,671.0764,1170.255,181.605,46.99,544.016,0.39062425,0.017479096,0.07847862,0.0925312847519589,0.8106617380839534,0.313857153450078
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-10-31,2000-10-31,2000m10,0.0055,22.6875,674.7943,1209.541,189.064,41.685,549.929,0.40219885,0.014752704,0.07651084,0.0925312847519589,0.8149579893106779,0.3140706472959157
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-11-30,2000-11-30,2000m11,0.0363,23.0,684.457,1209.541,189.064,41.685,549.929,0.40219885,0.014752704,0.07651084,0.0925312847519589,0.8034529796806539,0.2657435030586682
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2000-12-29,2000-12-29,2000m12,0.0625,24.4375,727.23553,1209.541,189.064,41.685,549.929,0.40219885,0.014752704,0.07651084,0.0925312847519589,0.7561910396994389,0.2607496504769274
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-01-31,2001-01-31,2001m1,0.0435,25.5,758.8545,1233.791,197.785,37.844,547.972,0.41309184,0.017194971,0.076696135,0.0925312847519589,0.7221041515379842,0.2452201455257628
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-02-28,2001-02-28,2001m2,0.0016,25.03,744.8678,1233.791,197.785,37.844,547.972,0.41309184,0.017194971,0.076696135,0.0925312847519589,0.7356633964677878,0.2409379375817122
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-03-30,2001-03-30,2001m3,0.0547,26.4,785.00397,1233.791,197.785,37.844,547.972,0.41309184,0.017194971,0.076696135,0.0925312847519589,0.6980499269599661,0.2201905100980172
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-04-30,2001-04-30,2001m4,0.0288,27.16,808.25446,1239.157,199.692,52.632,540.565,0.3997508,0.013052422,0.06698183,0.0925312847519589,0.6688054866898349,0.229884207913622
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-05-31,2001-05-31,2001m5,0.0317,27.5,818.0975,1239.157,199.692,52.632,540.565,0.3997508,0.013052422,0.06698183,0.0925312847519589,0.6607586533896098,0.2419035972883057
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-06-29,2001-06-29,2001m6,0.1364,31.25,929.65625,1239.157,199.692,52.632,540.565,0.3997508,0.013052422,0.06698183,0.0966799781040937,0.5814676149828565,0.2464580376477684
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-07-31,2001-07-31,2001m7,-0.0448,29.85,888.0077,1231.44,214.629,31.365,487.578,0.42197832,0.014511466,0.077460535,0.0966799781040937,0.5490695742762784,0.2337769981345677
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-08-31,2001-08-31,2001m8,0.0312,30.26,901.44543,1231.44,214.629,31.365,487.578,0.42197832,0.014511466,0.077460535,0.0966799781040937,0.5408846532984837,0.220496663152985
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-09-28,2001-09-28,2001m9,-0.004,30.14,897.8706,1231.44,214.629,31.365,487.578,0.42197832,0.014511466,0.077460535,0.0966799781040937,0.5430381875669161,0.2100172944905622
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-10-31,2001-10-31,2001m10,-0.0027,30.06,895.48737,1223.926,223.339,33.49,479.319,0.4273371,0.013065333,0.079700895,0.0966799781040937,0.5352604778421813,0.2043789297455625
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-11-30,2001-11-30,2001m11,0.0303,30.45,907.1055,1223.926,223.339,33.49,479.319,0.4273371,0.013065333,0.079700895,0.0966799781040937,0.5284049101721251,0.20368758844341
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2001-12-31,2001-12-31,2001m12,0.0509,32.0,1035.328,1223.926,223.339,33.49,479.319,0.4273371,0.013065333,0.079700895,0.0966799781040937,0.4629634282508931,0.2133845595145321
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-01-31,2002-01-31,2002m1,0.0344,33.1,1070.9174,1273.773,232.257,35.437,539.47,0.3962378,0.039636575,0.047943395,0.0966799781040937,0.5037456514356441,0.2296795777107065
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-02-28,2002-02-28,2002m2,0.0112,32.95,1066.0643,1273.773,232.257,35.437,539.47,0.3962378,0.039636575,0.047943395,0.0966799781040937,0.5060388315697398,0.2289450284072156
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-03-28,2002-03-28,2002m3,0.0288,33.9,1096.8007,1273.773,232.257,35.437,539.47,0.3962378,0.039636575,0.047943395,0.0966799781040937,0.4918578257585557,0.2280883923485673
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-04-30,2002-04-30,2002m4,0.0398,35.25,1162.263,1238.805,238.373,36.359,530.075,0.3800009,0.0062939688,0.094595194,0.0966799781040937,0.4560714848593057,0.2197819930127721
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-05-31,2002-05-31,2002m5,0.0065,34.95,1155.517,1238.805,238.373,36.359,530.075,0.3800009,0.0062939688,0.094595194,0.0966799781040937,0.4587341160266753,0.2044375597446131
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-06-28,2002-06-28,2002m6,-0.0072,34.7,1240.8373,1238.805,238.373,36.359,530.075,0.3800009,0.0062939688,0.094595194,0.0650063490763118,0.42719136519161605,0.2066703442318812
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-07-31,2002-07-31,2002m7,0.0086,35.0,1251.565,1246.75,244.069,44.575,539.053,0.38578063,0.010014839,0.081329055,0.0650063490763118,0.4307031424781174,0.198680616495033
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-08-30,2002-08-30,2002m8,-0.0534,32.6,1165.7433,1246.75,244.069,44.575,539.053,0.38578063,0.010014839,0.081329055,0.0650063490763118,0.462411359202985,0.1999482095185081
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-09-30,2002-09-30,2002m9,-0.0301,31.62,1129.1187,1246.75,244.069,44.575,539.053,0.38578063,0.010014839,0.081329055,0.0650063490763118,0.47741040363728393,0.1963842276221664
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-10-31,2002-10-31,2002m10,-0.0449,30.2,1078.4119,1371.07,251.677,48.696,615.131,0.37028962,0.0049078455,0.08538879,0.0650063490763118,0.5704044954487473,0.1839605269362586
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-11-29,2002-11-29,2002m11,0.0407,30.9,1103.7789,1371.07,251.677,48.696,615.131,0.37028962,0.0049078455,0.08538879,0.0650063490763118,0.5572954831603499,0.1879450022336422
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2002-12-31,2002-12-31,2002m12,0.0142,31.34,1119.4961,1371.07,251.677,48.696,615.131,0.37028962,0.0049078455,0.08538879,0.0650063490763118,0.5494712913323505,0.1906208009516163
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-01-31,2003-01-31,2003m1,-0.0459,29.9,1068.0579,1394.879,257.986,49.962,609.289,0.41611278,0.00978006,0.11222909,0.0650063490763118,0.5704644062147323,0.1909407682614656
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-02-28,2003-02-28,2003m2,0.0007,29.39,1049.8402,1394.879,257.986,49.962,609.289,0.41611278,0.00978006,0.11222909,0.0650063490763118,0.5803636067585469,0.1957412995274823
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-03-31,2003-03-31,2003m3,0.0565,31.05,1117.0548,1394.879,257.986,49.962,609.289,0.41611278,0.00978006,0.11222909,0.0650063490763118,0.5454423800309194,0.1980991010592222
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-04-30,2003-04-30,2003m4,0.0522,32.67,1175.3358,1420.176,268.213,54.909,548.461,0.42799908,0.008984802,0.09078945,0.0650063490763118,0.4666419278107683,0.2070415913877903
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-05-30,2003-05-30,2003m5,0.0536,33.88,1220.1544,1420.176,268.213,54.909,548.461,0.42799908,0.008984802,0.09078945,0.0650063490763118,0.4495013170240497,0.2206208858672503
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-06-30,2003-06-30,2003m6,-0.0236,33.08,1191.3431,1420.176,268.213,54.909,548.461,0.42799908,0.008984802,0.09078945,0.093836574276587,0.46037198438120525,0.2108410370358107
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-07-31,2003-07-31,2003m7,0.0626,35.15,1553.384,1493.288,282.975,47.468,597.356,0.46189818,0.048943672,0.08394563,0.093836574276587,0.38455141682057126,0.2165536162788352
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-08-29,2003-08-29,2003m8,-0.0259,33.7,1515.2532,1493.288,282.975,47.468,597.356,0.46189818,0.048943672,0.08394563,0.093836574276587,0.3942285339727686,0.1659601703116512
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-09-30,2003-09-30,2003m9,0.0475,35.3,1593.1243,1493.288,282.975,47.468,597.356,0.46189818,0.048943672,0.08394563,0.093836574276587,0.37495883831183047,0.1636654263659337
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-10-31,2003-10-31,2003m10,0.0255,36.2,1633.7422,1883.355,288.66,41.848,659.338,0.5349241,0.0053271954,0.07041211,0.093836574276587,0.40357529634513184,0.1629863568292773
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-11-28,2003-11-28,2003m11,0.0453,37.3,1683.3862,1883.355,288.66,41.848,659.338,0.5349241,0.0053271954,0.07041211,0.093836574276587,0.3916736356230262,0.1716977540391747
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2003-12-31,2003-12-31,2003m12,0.0094,37.65,1718.2708,1883.355,288.66,41.848,659.338,0.5349241,0.0053271954,0.07041211,0.093836574276587,0.3837218393523329,0.1714180237704727
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-01-30,2004-01-30,2004m1,0.0096,38.01,1734.7003,1999.626,297.323,40.43,834.42,0.47611204,0.0050964532,0.06409599,0.093836574276587,0.4810168113540978,0.1758459078127449
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-02-27,2004-02-27,2004m2,-0.0058,37.25,1700.0155,1999.626,297.323,40.43,834.42,0.47611204,0.0050964532,0.06409599,0.093836574276587,0.4908308088427171,0.1732935317560682
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-03-31,2004-03-31,2004m3,0.0711,39.9,1820.9563,1999.626,297.323,40.43,834.42,0.47611204,0.0050964532,0.06409599,0.093836574276587,0.45823175757800677,0.1719449930427688
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-04-30,2004-04-30,2004m4,-0.1654,33.3,1519.7454,2067.091,291.491,37.638,818.17,0.49096483,0.006412393,0.059515037,0.093836574276587,0.538359909738272,0.1968397249866957
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-05-28,2004-05-28,2004m5,0.1426,37.5,1720.95,2067.091,291.491,37.638,818.17,0.49096483,0.006412393,0.059515037,0.093836574276587,0.47541763729925696,0.1914516433909224
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-06-30,2004-06-30,2004m6,-0.0027,37.4,1719.1284,2067.091,291.491,37.638,818.17,0.49096483,0.006412393,0.059515037,0.0457195194093559,0.475921365337237,0.1926027476441387
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-07-30,2004-07-30,2004m7,-0.0107,37.0,1700.557,2670.172,329.992,24.498,795.911,0.55071545,0.014218934,0.047561355,0.0457195194093559,0.46802959897385826,0.1943515532883051
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-08-31,2004-08-31,2004m8,0.0932,39.9,1834.3627,2670.172,329.992,24.498,795.911,0.55071545,0.014218934,0.047561355,0.0457195194093559,0.43388967911521176,0.1805229439279291
80364,SHUR,SHURGARD STORAGE CENTERS INC,2.0,10.0,16.0,2004-09-30,2004-09-30,2004m9,-0.0276,38.8,1783.7911,2670.172,329.992,24.498,795.911,0.55071545,0.014218934,0.047561355,0.0457195194093559,0.4461907000138189,0.1723013510103146
